run_id,condition,success,timeout,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,ttype,stimulus,slider_start,word,im_mem,completioncode
108,1,"""","""",html-slider-response,64,259186,0.0-7.29-1.29,2006.4,94,rep_rating,"<div class = ""display"">craisins</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Craisins-Ocean-Spray.jpg></img>",30.47020231,craisins,0.595238095,""""
108,1,"""","""",html-keyboard-response,65,263188,0.0-7.30-0.30,null,null,view_stimuli,"<div class = ""display"">french fries</div>","""","""","""",""""
108,1,"""","""",html-slider-response,66,265516,0.0-7.30-1.30,2326.8,100,rep_rating,"<div class = ""display"">french fries</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/French-Fries.jpg></img>",99.04708905,french fries,0.390243902,""""
108,1,"""","""",html-keyboard-response,67,269519,0.0-7.31-0.31,null,null,view_stimuli,"<div class = ""display"">doughnuts</div>","""","""","""",""""
108,1,"""","""",html-slider-response,68,273035,0.0-7.31-1.31,3515.1,100,rep_rating,"<div class = ""display"">doughnuts</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Doughnuts-frosted-yeast-type.jpg></img>",69.43385612,doughnuts,0.575,""""
108,1,"""","""",html-keyboard-response,69,277043,0.0-7.32-0.32,null,null,view_stimuli,"<div class = ""display"">american cheese</div>","""","""","""",""""
108,1,"""","""",html-slider-response,70,279813,0.0-7.32-1.32,2769.1,98,rep_rating,"<div class = ""display"">american cheese</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/American-cheese.jpg></img>",38.45679975,american cheese,0.545454545,""""
108,1,"""","""",html-keyboard-response,71,283815,0.0-7.33-0.33,null,null,view_stimuli,"<div class = ""display"">orange</div>","""","""","""",""""
108,1,"""","""",html-slider-response,72,285550,0.0-7.33-1.33,1733.9,100,rep_rating,"<div class = ""display"">orange</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Orange-sliced.jpg></img>",88.5907077,orange,0.568181818,""""
108,1,"""","""",html-keyboard-response,73,289552,0.0-7.34-0.34,null,null,view_stimuli,"<div class = ""display"">plain bagel</div>","""","""","""",""""
108,1,"""","""",html-slider-response,74,292767,0.0-7.34-1.34,3213.6,91,rep_rating,"<div class = ""display"">plain bagel</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Bagel-plain.jpg></img>",78.84414538,plain bagel,0.609756098,""""
108,1,"""","""",html-keyboard-response,75,296770,0.0-7.35-0.35,null,null,view_stimuli,"<div class = ""display"">froot loops with milk</div>","""","""","""",""""
108,1,"""","""",html-slider-response,76,300024,0.0-7.35-1.35,3253,100,rep_rating,"<div class = ""display"">froot loops with milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Fruit-Loops-w-whole-milk.jpg></img>",31.20253556,froot loops with milk,0.43902439,""""
108,1,"""","""",html-keyboard-response,77,304026,0.0-7.36-0.36,null,null,view_stimuli,"<div class = ""display"">string cheese</div>","""","""","""",""""
108,1,"""","""",html-slider-response,78,309260,0.0-7.36-1.36,5232.7,20,rep_rating,"<div class = ""display"">string cheese</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/String-cheese.jpg></img>",62.804212,string cheese,0.487804878,""""
108,1,"""","""",html-keyboard-response,79,313262,0.0-7.37-0.37,null,null,view_stimuli,"<div class = ""display"">mashed potatoes</div>","""","""","""",""""
108,1,"""","""",html-slider-response,80,315789,0.0-7.37-1.37,2525.9,72,rep_rating,"<div class = ""display"">mashed potatoes</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mashed-potatoes-withbutter.jpg></img>",12.63417971,mashed potatoes,0.476190476,""""
108,1,"""","""",html-keyboard-response,81,319791,0.0-7.38-0.38,null,null,view_stimuli,"<div class = ""display"">salami</div>","""","""","""",""""
108,1,"""","""",html-slider-response,82,321503,0.0-7.38-1.38,1711.2,99,rep_rating,"<div class = ""display"">salami</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Salami.jpg></img>",1.063531738,salami,0.475,""""
108,1,"""","""",html-keyboard-response,83,325505,0.0-7.39-0.39,null,null,view_stimuli,"<div class = ""display"">popcorn</div>","""","""","""",""""
108,1,"""","""",html-slider-response,84,327040,0.0-7.39-1.39,1533.4,83,rep_rating,"<div class = ""display"">popcorn</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Air-popped-popcorn.jpg></img>",54.97899867,popcorn,0.292682927,""""
108,1,"""","""",html-keyboard-response,85,331042,0.0-7.40-0.40,null,null,view_stimuli,"<div class = ""display"">fruit salad</div>","""","""","""",""""
108,1,"""","""",html-slider-response,86,333271,0.0-7.40-1.40,2228.9,100,rep_rating,"<div class = ""display"">fruit salad</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Fruit-salad.jpg></img>",70.3629044,fruit salad,0.5,""""
108,1,"""","""",html-keyboard-response,87,337274,0.0-7.41-0.41,null,null,view_stimuli,"<div class = ""display"">peach</div>","""","""","""",""""
108,1,"""","""",html-slider-response,88,338718,0.0-7.41-1.41,1443.3,100,rep_rating,"<div class = ""display"">peach</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Peach.jpg></img>",59.92106954,peach,0.35,""""
108,1,"""","""",html-keyboard-response,89,342721,0.0-7.42-0.42,null,null,view_stimuli,"<div class = ""display"">ice cream sundae</div>","""","""","""",""""
108,1,"""","""",html-slider-response,90,347531,0.0-7.42-1.42,4809.8,47,rep_rating,"<div class = ""display"">ice cream sundae</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Ice-cream-sundae-ice-cream-whip-cream-cherry.jpg></img>",94.71767988,ice cream sundae,0.511111111,""""
108,1,"""","""",html-keyboard-response,91,351534,0.0-7.43-0.43,null,null,view_stimuli,"<div class = ""display"">hummus with pita chips</div>","""","""","""",""""
108,1,"""","""",html-slider-response,92,353652,0.0-7.43-1.43,2117,93,rep_rating,"<div class = ""display"">hummus with pita chips</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Tribe-hummus-withpita-chips.jpg></img>",79.34112102,hummus with pita chips,0.536585366,""""
108,1,"""","""",html-keyboard-response,93,357654,0.0-7.44-0.44,null,null,view_stimuli,"<div class = ""display"">granola bar</div>","""","""","""",""""
108,1,"""","""",html-slider-response,94,359233,0.0-7.44-1.44,1577.9,95,rep_rating,"<div class = ""display"">granola bar</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Granola-bar-Nature-Valley-Crunchy.jpg></img>",3.310551547,granola bar,0.285714286,""""
108,1,"""","""",html-keyboard-response,95,363236,0.0-7.45-0.45,null,null,view_stimuli,"<div class = ""display"">burrito</div>","""","""","""",""""
108,1,"""","""",html-slider-response,96,366309,0.0-7.45-1.45,3072.2,90,rep_rating,"<div class = ""display"">burrito</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Burrito-Amy-Bean-Cheese.jpg></img>",44.14138433,burrito,0.6,""""
108,1,"""","""",html-keyboard-response,97,370311,0.0-7.46-0.46,null,null,view_stimuli,"<div class = ""display"">raisins</div>","""","""","""",""""
108,1,"""","""",html-slider-response,98,371852,0.0-7.46-1.46,1539.2,100,rep_rating,"<div class = ""display"">raisins</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Raisins.jpg></img>",38.59682212,raisins,0.62,""""
108,1,"""","""",html-keyboard-response,99,375854,0.0-7.47-0.47,null,null,view_stimuli,"<div class = ""display"">graham crackers</div>","""","""","""",""""
108,1,"""","""",html-slider-response,100,378084,0.0-7.47-1.47,2229.5,100,rep_rating,"<div class = ""display"">graham crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Graham-crackers-Nabisco-Original.jpg></img>",99.10720505,graham crackers,0.488372093,""""
108,1,"""","""",html-keyboard-response,101,382088,0.0-7.48-0.48,null,null,view_stimuli,"<div class = ""display"">vanilla ice cream</div>","""","""","""",""""
108,1,"""","""",html-slider-response,102,384305,0.0-7.48-1.48,2216.9,99,rep_rating,"<div class = ""display"">vanilla ice cream</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Breyers-Vanilla-Ice-cream.jpg></img>",62.43051294,vanilla ice cream,0.463414634,""""
108,1,"""","""",html-keyboard-response,103,388308,0.0-7.49-0.49,null,null,view_stimuli,"<div class = ""display"">peanut butter with banana</div>","""","""","""",""""
108,1,"""","""",html-slider-response,104,390489,0.0-7.49-1.49,2180.2,95,rep_rating,"<div class = ""display"">peanut butter with banana</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Peanut-butter-1.5-oz-wt-withbanana-small.jpg></img>",91.71572368,peanut butter with banana,0.681818182,""""
108,1,"""","""",html-keyboard-response,105,394491,0.0-7.50-0.50,null,null,view_stimuli,"<div class = ""display"">potato chips</div>","""","""","""",""""
108,1,"""","""",html-slider-response,106,396716,0.0-7.50-1.50,2223.7,99,rep_rating,"<div class = ""display"">potato chips</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Potato-chips-Lays.jpg></img>",69.34786758,potato chips,0.577777778,""""
108,1,"""","""",html-keyboard-response,107,400718,0.0-7.51-0.51,null,null,view_stimuli,"<div class = ""display"">bell pepper</div>","""","""","""",""""
108,1,"""","""",html-slider-response,108,402324,0.0-7.51-1.51,1604.6,95,rep_rating,"<div class = ""display"">bell pepper</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Red-bell-pepper.jpg></img>",38.86707091,bell pepper,0.674418605,""""
108,1,"""","""",html-keyboard-response,109,406326,0.0-7.52-0.52,null,null,view_stimuli,"<div class = ""display"">ritz crackers</div>","""","""","""",""""
108,1,"""","""",html-slider-response,110,407739,0.0-7.52-1.52,1412.6,100,rep_rating,"<div class = ""display"">ritz crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Ritz-crackers.jpg></img>",28.27417378,ritz crackers,0.390243902,""""
108,1,"""","""",html-keyboard-response,111,411743,0.0-7.53-0.53,null,null,view_stimuli,"<div class = ""display"">croissant</div>","""","""","""",""""
108,1,"""","""",html-slider-response,112,412939,0.0-7.53-1.53,1195.5,99,rep_rating,"<div class = ""display"">croissant</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Croissant-plain.jpg></img>",10.60239301,croissant,0.55,""""
108,1,"""","""",html-keyboard-response,113,416941,0.0-7.54-0.54,null,null,view_stimuli,"<div class = ""display"">peanut butter</div>","""","""","""",""""
108,1,"""","""",html-slider-response,114,419005,0.0-7.54-1.54,2061.4,95,rep_rating,"<div class = ""display"">peanut butter</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Peanut-butter.jpg></img>",67.53726004,peanut butter,0.772727273,""""
108,1,"""","""",html-keyboard-response,115,423006,0.0-7.55-0.55,null,null,view_stimuli,"<div class = ""display"">wheat bread</div>","""","""","""",""""
108,1,"""","""",html-slider-response,116,425237,0.0-7.55-1.55,2228.6,100,rep_rating,"<div class = ""display"">wheat bread</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Wheat-Bread-Pepperidge-Farm-100-WW.jpg></img>",65.65491109,wheat bread,0.404255319,""""
108,1,"""","""",html-keyboard-response,117,429237,0.0-7.56-0.56,null,null,view_stimuli,"<div class = ""display"">rice cakes</div>","""","""","""",""""
108,1,"""","""",html-slider-response,118,430943,0.0-7.56-1.56,1703.9,100,rep_rating,"<div class = ""display"">rice cakes</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Rice-Cakes.jpg></img>",92.05753726,rice cakes,0.386363636,""""
108,1,"""","""",html-keyboard-response,119,434944,0.0-7.57-0.57,null,null,view_stimuli,"<div class = ""display"">steak</div>","""","""","""",""""
108,1,"""","""",html-slider-response,120,438894,0.0-7.57-1.57,3948.8,100,rep_rating,"<div class = ""display"">steak</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Steak-T-bone.jpg></img>",52.95273979,steak,0.681818182,""""
108,1,"""","""",html-keyboard-response,121,442896,0.0-7.58-0.58,null,null,view_stimuli,"<div class = ""display"">white bread</div>","""","""","""",""""
108,1,"""","""",html-slider-response,122,444495,0.0-7.58-1.58,1598,100,rep_rating,"<div class = ""display"">white bread</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/White-Bread-Pepperidge-Farm-Hearty-White.jpg></img>",74.72235949,white bread,0.475,""""
108,1,"""","""",html-keyboard-response,123,448495,0.0-7.59-0.59,null,null,view_stimuli,"<div class = ""display"">fried eggs</div>","""","""","""",""""
108,1,"""","""",html-slider-response,124,450246,0.0-7.59-1.59,1749.3,100,rep_rating,"<div class = ""display"">fried eggs</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Eggs-fried.jpg></img>",91.28505967,fried eggs,0.452380952,""""
108,1,"""","""",html-keyboard-response,125,454247,0.0-7.60-0.60,null,null,view_stimuli,"<div class = ""display"">rice and beans</div>","""","""","""",""""
108,1,"""","""",html-slider-response,126,456567,0.0-7.60-1.60,2319.4,100,rep_rating,"<div class = ""display"">rice and beans</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Rice-Beans.jpg></img>",67.36352418,rice and beans,0.431818182,""""
108,1,"""","""",html-keyboard-response,127,460568,0.0-7.61-0.61,null,null,view_stimuli,"<div class = ""display"">soy crisps</div>","""","""","""",""""
108,1,"""","""",html-slider-response,128,462251,0.0-7.61-1.61,1680.9,96,rep_rating,"<div class = ""display"">soy crisps</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Soy-crisps.jpg></img>",67.86433349,soy crisps,0.317073171,""""
108,1,"""","""",html-keyboard-response,129,466251,0.0-7.62-0.62,null,null,view_stimuli,"<div class = ""display"">roasted potato</div>","""","""","""",""""
108,1,"""","""",html-slider-response,130,467719,0.0-7.62-1.62,1466.9,100,rep_rating,"<div class = ""display"">roasted potato</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Roasted-potato.jpg></img>",78.65725498,roasted potato,0.452380952,""""
108,1,"""","""",html-keyboard-response,131,471720,0.0-7.63-0.63,null,null,view_stimuli,"<div class = ""display"">grilled cheese sandwich</div>","""","""","""",""""
108,1,"""","""",html-slider-response,132,472851,0.0-7.63-1.63,1129.8,97,rep_rating,"<div class = ""display"">grilled cheese sandwich</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Grilled-cheese.jpg></img>",37.54963897,grilled cheese sandwich,0.463414634,""""
108,1,"""","""",html-keyboard-response,133,476852,0.0-7.64-0.64,null,null,view_stimuli,"<div class = ""display"">lucky charms with milk</div>","""","""","""",""""
108,1,"""","""",html-slider-response,134,478398,0.0-7.64-1.64,1546,96,rep_rating,"<div class = ""display"">lucky charms with milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Lucky-Charms-with-1-milk.jpg></img>",88.67398408,lucky charms with milk,0.575,""""
108,1,"""","""",html-keyboard-response,135,482399,0.0-7.65-0.65,null,null,view_stimuli,"<div class = ""display"">kit kat</div>","""","""","""",""""
108,1,"""","""",html-slider-response,136,483530,0.0-7.65-1.65,1129.8,100,rep_rating,"<div class = ""display"">kit kat</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Kit-Kat.jpg></img>",86.83875181,kit kat,0.688888889,""""
108,1,"""","""",html-keyboard-response,137,487531,0.0-7.66-0.66,null,null,view_stimuli,"<div class = ""display"">1% milk</div>","""","""","""",""""
108,1,"""","""",html-slider-response,138,490551,0.0-7.66-1.66,3018.9,71,rep_rating,"<div class = ""display"">1% milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/1-milk.jpg></img>",40.54300014,1% milk,0.365853659,""""
108,1,"""","""",html-keyboard-response,139,494553,0.0-7.67-0.67,null,null,view_stimuli,"<div class = ""display"">veggies with ranch dip</div>","""","""","""",""""
108,1,"""","""",html-slider-response,140,496117,0.0-7.67-1.67,1563.3,94,rep_rating,"<div class = ""display"">veggies with ranch dip</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Veggies-with-ranch-dip-Lays.jpg></img>",67.92105531,veggies with ranch dip,0.5,""""
108,1,"""","""",html-keyboard-response,141,500118,0.0-7.68-0.68,null,null,view_stimuli,"<div class = ""display"">broccoli and cauliflower</div>","""","""","""",""""
108,1,"""","""",html-slider-response,142,501403,0.0-7.68-1.68,1283.9,100,rep_rating,"<div class = ""display"">broccoli and cauliflower</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Broccoli-Cauliflower-raw.jpg></img>",35.17605738,broccoli and cauliflower,0.425,""""
108,1,"""","""",html-keyboard-response,143,505405,0.0-7.69-0.69,null,null,view_stimuli,"<div class = ""display"">chocolate trail mix</div>","""","""","""",""""
108,1,"""","""",html-slider-response,144,508019,0.0-7.69-1.69,2612.7,100,rep_rating,"<div class = ""display"">chocolate trail mix</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Chocolate-trail-mix.jpg></img>",16.85293749,chocolate trail mix,0.476190476,""""
108,1,"""","""",html-keyboard-response,145,512020,0.0-7.70-0.70,null,null,view_stimuli,"<div class = ""display"">mini muffins</div>","""","""","""",""""
108,1,"""","""",html-slider-response,146,513306,0.0-7.70-1.70,1285.4,93,rep_rating,"<div class = ""display"">mini muffins</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mini-muffins.jpg></img>",64.55083882,mini muffins,0.545454545,""""
108,1,"""","""",html-keyboard-response,147,517307,0.0-7.71-0.71,null,null,view_stimuli,"<div class = ""display"">mushrooms</div>","""","""","""",""""
108,1,"""","""",html-slider-response,148,518879,0.0-7.71-1.71,1570.9,93,rep_rating,"<div class = ""display"">mushrooms</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mushrooms-raw.jpg></img>",64.02781222,mushrooms,0.428571429,""""
108,1,"""","""",html-keyboard-response,149,522880,0.0-7.72-0.72,null,null,view_stimuli,"<div class = ""display"">lox</div>","""","""","""",""""
108,1,"""","""",html-slider-response,150,524871,0.0-7.72-1.72,1990,99,rep_rating,"<div class = ""display"">lox</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Lox.jpg></img>",53.62132266,lox,0.476190476,""""
108,1,"""","""",html-keyboard-response,151,528872,0.0-7.73-0.73,null,null,view_stimuli,"<div class = ""display"">minestrone soup</div>","""","""","""",""""
108,1,"""","""",html-slider-response,152,530699,0.0-7.73-1.73,1826,96,rep_rating,"<div class = ""display"">minestrone soup</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Minestrone-Soup-chunky-.jpg></img>",6.453397598,minestrone soup,0.5,""""
108,1,"""","""",html-keyboard-response,153,534699,0.0-7.74-0.74,null,null,view_stimuli,"<div class = ""display"">granola with milk</div>","""","""","""",""""
108,1,"""","""",html-slider-response,154,535809,0.0-7.74-1.74,1109.1,94,rep_rating,"<div class = ""display"">granola with milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Granola-with-whole-milk.jpg></img>",50.83863865,granola with milk,0.377777778,""""
108,1,"""","""",html-keyboard-response,155,539811,0.0-7.75-0.75,null,null,view_stimuli,"<div class = ""display"">bagel with cream cheese</div>","""","""","""",""""
108,1,"""","""",html-slider-response,156,541068,0.0-7.75-1.75,1256.4,92,rep_rating,"<div class = ""display"">bagel with cream cheese</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Bagel-cream-cheese.jpg></img>",36.58737908,bagel with cream cheese,0.340909091,""""
108,1,"""","""",html-keyboard-response,157,545658,0.0-7.76-0.76,null,null,view_stimuli,"<div class = ""display"">grapefruit</div>","""","""","""",""""
108,1,"""","""",html-slider-response,158,549284,0.0-7.76-1.76,3625.2,94,rep_rating,"<div class = ""display"">grapefruit</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Grapefruit.jpg></img>",2.964125206,grapefruit,0.55,""""
108,1,"""","""",html-keyboard-response,159,553658,0.0-7.77-0.77,null,null,view_stimuli,"<div class = ""display"">saltine crackers</div>","""","""","""",""""
108,1,"""","""",html-slider-response,160,560695,0.0-7.77-1.77,7035.7,97,rep_rating,"<div class = ""display"">saltine crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Saltine-crackers.jpg></img>",39.87387699,saltine crackers,-0.025,""""
108,1,"""","""",html-keyboard-response,161,564696,0.0-7.78-0.78,null,null,view_stimuli,"<div class = ""display"">sweet potato</div>","""","""","""",""""
108,1,"""","""",html-slider-response,162,566116,0.0-7.78-1.78,1419.3,100,rep_rating,"<div class = ""display"">sweet potato</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Sweet-Potato.jpg></img>",13.71238542,sweet potato,0.585365854,""""
108,1,"""","""",html-keyboard-response,163,570659,0.0-7.79-0.79,null,null,view_stimuli,"<div class = ""display"">brownie</div>","""","""","""",""""
108,1,"""","""",html-slider-response,164,576539,0.0-7.79-1.79,5879,100,rep_rating,"<div class = ""display"">brownie</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Brownie.jpg></img>",99.98690761,brownie,0.487804878,""""
108,1,"""","""",html-keyboard-response,165,580541,0.0-7.80-0.80,null,null,view_stimuli,"<div class = ""display"">sour patch kids</div>","""","""","""",""""
108,1,"""","""",html-slider-response,166,582266,0.0-7.80-1.80,1725.1,100,rep_rating,"<div class = ""display"">sour patch kids</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Sour-patch-kids-candy.jpg></img>",75.5186214,sour patch kids,0.476190476,""""
108,1,"""","""",html-keyboard-response,167,586268,0.0-7.81-0.81,null,null,view_stimuli,"<div class = ""display"">kettle corn</div>","""","""","""",""""
108,1,"""","""",html-slider-response,168,588071,0.0-7.81-1.81,1801.9,99,rep_rating,"<div class = ""display"">kettle corn</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Kettle-Corn-Cracker-Jacks.jpg></img>",85.76079482,kettle corn,0.340909091,""""
108,1,"""","""",html-keyboard-response,169,592658,0.0-7.82-0.82,null,null,view_stimuli,"<div class = ""display"">hash browns</div>","""","""","""",""""
108,1,"""","""",html-slider-response,170,596878,0.0-7.82-1.82,4218.3,74,rep_rating,"<div class = ""display"">hash browns</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Hash-browns.jpg></img>",39.24331063,hash browns,0.292682927,""""
108,1,"""","""",html-keyboard-response,171,600879,0.0-7.83-0.83,null,null,view_stimuli,"<div class = ""display"">tuna</div>","""","""","""",""""
108,1,"""","""",html-slider-response,172,605038,0.0-7.83-1.83,4158,97,rep_rating,"<div class = ""display"">tuna</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Tuna-white-albacore-in-water-Bumble-Bee.jpg></img>",50.98560143,tuna,0.43902439,""""
108,1,"""","""",html-keyboard-response,173,609659,0.0-7.84-0.84,null,null,view_stimuli,"<div class = ""display"">reeses pieces</div>","""","""","""",""""
108,1,"""","""",html-slider-response,174,612207,0.0-7.84-1.84,2546.9,96,rep_rating,"<div class = ""display"">reeses pieces</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Reeses-Pieces.jpg></img>",43.66831226,reeses pieces,0.441860465,""""
108,1,"""","""",html-keyboard-response,175,616389,0.0-7.85-0.85,null,null,view_stimuli,"<div class = ""display"">kiwi</div>","""","""","""",""""
108,1,"""","""",html-slider-response,176,618620,0.0-7.85-1.85,2229.8,100,rep_rating,"<div class = ""display"">kiwi</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Kiwi.jpg></img>",83.41672685,kiwi,0.463414634,""""
108,1,"""","""",html-keyboard-response,177,622660,0.0-7.86-0.86,null,null,view_stimuli,"<div class = ""display"">avocado</div>","""","""","""",""""
108,1,"""","""",html-slider-response,178,626204,0.0-7.86-1.86,3543.3,100,rep_rating,"<div class = ""display"">avocado</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Avocado-green.jpg></img>",23.82537754,avocado,0.547619048,""""
108,1,"""","""",html-keyboard-response,179,630660,0.0-7.87-0.87,null,null,view_stimuli,"<div class = ""display"">turkey breast</div>","""","""","""",""""
108,1,"""","""",html-slider-response,180,637442,0.0-7.87-1.87,6781.1,100,rep_rating,"<div class = ""display"">turkey breast</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Turkey-breast-Oscar-Mayer-Deli-Select.jpg></img>",43.99182321,turkey breast,0.512195122,""""
108,1,"""","""",html-keyboard-response,181,641445,0.0-7.88-0.88,null,null,view_stimuli,"<div class = ""display"">cheez-its</div>","""","""","""",""""
108,1,"""","""",html-slider-response,182,643300,0.0-7.88-1.88,1853.9,100,rep_rating,"<div class = ""display"">cheez-its</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Cheeze-Itz.jpg></img>",38.27705596,cheez-its,0.428571429,""""
108,1,"""","""",html-keyboard-response,183,647301,0.0-7.89-0.89,null,null,view_stimuli,"<div class = ""display"">swedish fish</div>","""","""","""",""""
108,1,"""","""",html-slider-response,184,650163,0.0-7.89-1.89,2861.7,100,rep_rating,"<div class = ""display"">swedish fish</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Swedish-Fish.jpg></img>",54.9206092,swedish fish,0.285714286,""""
108,1,"""","""",html-keyboard-response,185,654658,0.0-7.90-0.90,null,null,view_stimuli,"<div class = ""display"">rigatoni and sauce</div>","""","""","""",""""
108,1,"""","""",html-slider-response,186,657446,0.0-7.90-1.90,2787.2,100,rep_rating,"<div class = ""display"">rigatoni and sauce</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Rigatoni-withtomato-sauce.jpg></img>",24.07769937,rigatoni and sauce,0.475,""""
108,1,"""","""",html-keyboard-response,187,661448,0.0-7.91-0.91,null,null,view_stimuli,"<div class = ""display"">whole milk</div>","""","""","""",""""
108,1,"""","""",html-slider-response,188,663833,0.0-7.91-1.91,2384.8,73,rep_rating,"<div class = ""display"">whole milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Whole-milk.jpg></img>",3.518554206,whole milk,0.475,""""
108,1,"""","""",html-keyboard-response,189,667834,0.0-7.92-0.92,null,null,view_stimuli,"<div class = ""display"">pretzels</div>","""","""","""",""""
108,1,"""","""",html-slider-response,190,669667,0.0-7.92-1.92,1832.9,100,rep_rating,"<div class = ""display"">pretzels</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Pretzels.jpg></img>",2.381744363,pretzels,0.55,""""
108,1,"""","""",html-keyboard-response,191,673682,0.0-7.93-0.93,null,null,view_stimuli,"<div class = ""display"">chicken noodle soup</div>","""","""","""",""""
108,1,"""","""",html-slider-response,192,675547,0.0-7.93-1.93,1864.5,100,rep_rating,"<div class = ""display"">chicken noodle soup</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Chicken-noodle-soup-Campbells-Classic.jpg></img>",91.68597337,chicken noodle soup,0.523809524,""""
108,1,"""","""",html-keyboard-response,193,679658,0.0-7.94-0.94,null,null,view_stimuli,"<div class = ""display"">mozzarella sticks</div>","""","""","""",""""
108,1,"""","""",html-slider-response,194,682937,0.0-7.94-1.94,3278.1,95,rep_rating,"<div class = ""display"">mozzarella sticks</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mozzarella-sticks-withmarinara-sauce.jpg></img>",65.39321299,mozzarella sticks,0.525,""""
